ATLANTIC.HERRING,BARNDOOR.SKATE,ATLANTIC.COD,AMERICAN.PLAICE,AMERICAN.LOBSTER,NORTHERN.SHORTFIN.SQUID,SPOT,LITTLE.SKATE,WINTER.SKATE,YELLOWTAIL.FLOUNDER,LONGFIN.SQUID,HADDOCK,SILVER.HAKE,ATLANTIC.CROAKER,SMOOTH.DOGFISH,LONGHORN.SCULPIN,SUMMER.FLOUNDER,FOURSPOT.FLOUNDER,BUTTERFISH,SEA.SCALLOP,POLLOCK,BLUEFISH,NORTHERN.SEAROBIN,WINTER.FLOUNDER,ACADIAN.REDFISH,SPINY.DOGFISH,SCUP,RED.HAKE,SPOTTED.HAKE,WHITE.HAKE
0.125,0.7741176,0,0.3604118,0,0.05411765,0,0,0,0,0,0,1.548824,0,0,0,0,0,0,0,0,0,0,0,0.2164118,0,0,0.01870588,0,1.508647
0,0.1546709,0,0.002630024,3.259527,0.01713982,0,0.03314613,1.209039,0.01644463,0.07824621,6.145903,0.006587721,0,0,0.002526164,0.1251752,0.005183636,0.09153761,7.14059e-4,0,0.4893233,0,0.07049377,0,1.899174,0,0.01551667,0,0
0,0,0,0,0,0,0.4255,0,0,0,0,0,0.0026,5.1295,0.05,0,0.046,0,0.0188,0,0,0.00365,0.582,0,0,0,0.288,0,0.00375,0
0,0,0,0,0,2.735273,0,0,0,0,4.475613,0,0,0,0,0,0,0.03722777,24.82552,0,0,0,0,0,0,0,0,0,0.5717256,0
0,0,0,0,0,0.02549089,0,0,0,0,0.1068016,0.05814865,0.004426305,0,0,0,0,0.01437316,0,0,0,0,0,0,0,0,0,0.04102778,0,0
0.3589091,0,0.6336364,0.2781818,0.06818182,0.3132727,0,0,0,0,0.08218182,2.132727,0.01818182,0,0,0,0,0,0.003954545,0,0.2527273,0,0,0,0.01727273,14.18364,0,0.16,0,0.1127273
0,0,0,0,0,0,2.487103,0,0,0,0.1199176,0,1.192271e-4,3.789465,0.8667037,0,0.04364523,5.165556e-4,8.194035e-5,0,0,0,0.2457695,0,0,0,0.06769501,0,0.006113806,0
0,0,0,0,0,0,0.6440975,0,0,0,0.02831889,0,0,9.761257,0.1175517,0,0.03081061,5.129932e-4,0.3596849,0,0,0.06435053,2.327771e-4,0,0,0,0.1382638,0,0.2573088,0
6.267806e-4,0.01244347,0,0,0.01236364,0,0,1.203473,2.025742,1.847534,2.498282e-4,0.002462503,1.029611,0,0,0.05239451,0.3139758,0.1763176,0.0583825,0.02751625,0,0,0.1298967,0.6944001,0,6.023875,1.961286,0.08185185,0,0.003015468
0,0,0,0,0,0,0,1.184091,0,0,0.07090909,0,0,0,13.71636,0,0.7313636,0,0.001,0,0,0.05909091,1.822273,0,0,0,1.818182e-4,0,0.01545455,0
0,0,0,0,0,0,0,0.3161385,0.04359603,0,0.6846075,0,0.001724534,0,0.1526111,0,0.1767087,0.04406219,0,0.1290419,0,0,0.01571716,0.01890913,0,0.2389348,0,0,0.005682606,0
0,0,0,0,0,0,0,0,0,0,0.1011804,0,0,0,0,0,0.05542581,0,2.212389e-4,0,0,2.42406,0.03784392,0,0,0,0.3004207,0,0,0
0,0,0,0,0.05501604,0.1943807,0,0,0,0,2.1358,0,0,0,0,0,0,0.05606148,0.1292296,0,0,0,0,0,0,0.07491492,0,0.003372549,0.127186,0
0,0,0,0,0,0.335566,0,0,0,0,0.2249157,0,0,0,0,0,0,0.01107043,0,0,0,0,0,0,0,0,0,0,0.1497661,0
0.1357143,0,0.1142857,0.4178571,0.2178571,0.1107143,0,0,0,0,0.003571429,0,0.1178571,0,0,0.1035714,0,0,0.003571429,0,0.02857143,0,0,0,0.2428571,0.1321429,0,0.15,0,0
0,0,0,0,0,0.7178614,0,0,0,0,0.1581225,0,0.007664597,0,0,0,0,0.339408,0,0,0,0,0,0,0,0,0,0,0.1753015,0
0.138,0.6413333,0,0,0.8673333,0,0,4.020467,19.02133,0.034,0.01066667,0,0.5373333,0,0,0.08533333,0,0.2013333,0,0.02266667,0,0,0,0.4786667,0,0,0,0.8736667,0,0
0.1414286,0.4657143,0,1.045714,0.07428571,0.2257143,0,0,0,0,0,0,0.1028571,0,0,0,0,0,0,0,0,0,0,0,2.528571,4.308571,0,0.11,0,0.8971429
0,0,0,0,0,0,0.7322581,0,0,0,0.09354839,0,0,0.2225806,0,0,0,0,0,0,0,0,0.01290323,0,0,0,0.6419355,0,0,0
0,0,0,0,3.826545,0.7378992,0,0,0,0,0,0,0.9617843,0,0,0,0,0.00269642,0,0,0,0,0,0,0,0,0,0.7567833,0,0.06774425
0.008,1.338667,0.09333333,0,0.1426667,0,0,0.07466667,0,0.03066667,0,2.568333,0,0,0,0.02533333,0,0,0,0,21.27333,0,0,0,0.0018,0,0,0,0,0.04266667
0,0,0,0,0,0,0,0,0,0,0.144941,0,0,0.09515556,0.019,0,0.02954227,3.2543e-4,0.001327434,0,0,0,1.121525,0,0,0,0.01688938,0,0.03871102,0
0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0.28,0.06,0,0,0,0,0,0,0,0,0.08,0
0,0,0,0,0,0.1508162,0,0,0,0,0.4553963,0,0,0,0,0,0,0.01817759,0,0,0,0,0,0,0,0,0,0,0.03575884,0
0,0,0,0,0,0.01620535,0,0,0,0,0.187418,0,0.02401574,0,0,0,0,0.03796684,0.04394051,0.005289326,0,0,0,0,0,0.04022039,0,0,0.9515824,0
0,0,0,0,0,0,0,0.07,1.25,0.1,0,0,0,0,0,0.02,0,0,0,0,0,0.71,0,1.68,0,0.12,0,0,0,0
0,0,0,0,0.01306061,0.2091613,0,0,0,0,0.09064081,0,0.001714954,0,0,0,0,0.02777778,0,0,0,0,0,0,0,0.02258953,0,0.002277778,0.07946985,0
0,0,0,0,0,0,0.01473554,0,0,0,0.03312455,0,0,11.27386,0.021,0,0.1670781,0,0,0,0,0.05821697,0.9613963,0,0,0,0.01237317,0,0.002791803,0
0.002191142,0,0,0,0.01553719,0,0,0.1037605,0,0,0.1602024,0,0.003031,0,0,0,0.1469152,0.007818774,1.863511,0,0,0.005536569,2.371056e-4,0,0,0,0.2655733,0,0.003685504,0
0,0,0,0,0.1285714,0,0,0.1357143,0.2142857,0,3.7,0,0.01428571,0,0,0,0,0,1.714286,0,0,0.2714286,0,0,0,1.071429,0,0,0,0
1.497459,0.006704576,0.09513809,0.003680421,0,0.03235693,0,0,0,0,0,0.006013798,0.3894939,0,0,0,0,0,0,0,0,0,0,0,0.5699183,0.112885,0,0.01316667,0,0.08781783
0.06,0,0,0.46,0,0.02,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,13.82,0,0,0.2266667,0,0.84
0,0.01,0,0,0,0.05,0,0.05,0,0,1.29,0,0,0,0,0,0.18,0,0.76,0,0,0,0,0,0,0,0,0,0,0
0,0,0.225,0,0,0,0,0,0,0,0,1.8,0.5583333,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0.7833333
0.05473684,0,0,0.05684211,0.09684211,0,0,0,0,0,0,0.1442105,0.04315789,0,0,0,0,0,0,0,0,0,0,0,0.3136842,0.07368421,0,1.578947e-4,0,0.2557895
0,0,0,0,0.06580779,0,0,0.3726766,0,0,0.0189352,0,0.002529317,0.0103619,1.979686,0,0.02029759,3.586372e-4,0.01585019,0,0,0.007132116,0.004567571,0.01127243,0,0,0.0671121,7.52381e-4,0.03017523,0
0,0.08660657,0,0,0.05003636,0.1021528,0,0.1078738,0,0,0,1.324737,0.5768069,0,0,0,0,0.1048815,0.02673304,0,0,0,0,0,0,0.618843,0,0.1472,0,0
0,0.008550764,0,0,0,0,0,0.5677726,9.320827,0,0.03262703,0,0.002049447,0,0,0,0.3540605,0,0.05001924,0,0,0.07518797,0.02081193,0.03887198,0,19.611,0.02420839,0.006811594,0.03037151,0
0,0,0,0,0,0,0,0,0.08583333,0.2175,0,0.3716667,0.03916667,0,0,0.1191667,0,0.01,0.001666667,0.3341667,0,0,0,0,0,0,0,0.1425,0,0
0,0,1.037143,0.1485714,0,0,0,0,0,0,0,0.8314286,0.004428571,0,0,0,0,0,0,0,0,0,0,0,1.094071,0.99,0,0.3742857,0,0.09428571
0,0,0,0,0,0,0,0.03755986,0.136663,0,0.1593148,0,1.2102e-5,0,0,0,0.6578333,1.468105e-4,0.01944574,0.004392925,0,0,0,0,0,0,0.1124917,0,0.00470511,0
0,0.01780291,0,0,0.5007914,0.003924352,0,0.03093341,0.3258834,0.05488074,0,2.903567,0.005559087,0,0,0.007238839,0,0.07952526,0.004392244,3.839024,0,0,0,0,0,3.590812,0,0.06723529,0,0
0,0,0,0,0,0.006714286,0,0.05285714,7.49,0,5e-4,0,0,0,0,0.03142857,0.1128571,0,0.0025,0,0,1.138571,0,0,0,0.4042857,0,0,0,0
0,0.2291972,0,0,0.09487603,0.01161365,0,0.3384079,1.074266,0.03254863,0.04254178,0.006410648,0.0054558,0,0,0.02805026,0,0.0348675,0.6119268,0.3017801,0,0,0,0.1464308,0,3.30278,0,0.0249697,0,0
0,0,0,0,0,0,0.687438,0.7613086,0.4202832,0,0.07144952,0,0.004658742,0,0.2917391,0,0.0735536,0,0.04181897,0,0,0.6956522,0.04908147,0,0,0,0.3602531,0,0.09968363,0
0,0,0,0,0,0,0,0.09416837,0,0,0.7056282,0.001259234,0.02644286,0,0,0,0,0.03893538,0.2198562,2.329955,0,0,0,0,0,0.01704545,0,0.01202083,0.01585239,0
0.03833333,0,0,0,0.3233333,0.615,0,0.05166667,0.06666667,1.108333,0.05,0,0.01033333,0,0,0,0,0,0.07,0,0,0,0,0,0,0.16,0,0,0,0
0,0,0,0,0,0,0,1.272651,0,0.01766385,0.02216333,0,0.08629242,0,0,0,0,0.9696155,0.01603982,0.1197579,0,0,0,0,0,0,0,0.01061905,0.4134244,0
0,0.02231631,0,0,0.04036364,0.001880767,0,0.1012197,0,0,3.115388,0.001208865,0.6220625,0,0.0943,0,0.04537599,0.1112971,2.522207,1.110758e-4,0,0,0,0,0,4.013388,0,0.133,0.03997921,0
0.02224359,0.05920514,0,0.3511377,0,0.011533,0,0,0,0,0.00368887,0,0.6247701,0,0,0,0,0,0,0,0.8006667,0,0,0,5.246432,3.879408,0,0.04568056,0,1.773687
0,0,0,0,0,0,0,2.576189,2.66213,0,0.777899,9.876348e-4,0.03577563,0,1.667059,0,0,0,0.00354633,0,0,0,0.0539321,0.02591506,0,2.920029,0,0,0,0
0,0,0,0,0,0.01153846,0,0.256,0.5184615,13.52615,0,0.005384615,0.07546154,0,0,2.026154,0,0.2061538,0,0.8369231,0,0,0,0,0,0,0,0.05969231,0,0
0,0,0,0,0,0.035,0,0,0,0,0.4614286,0,0,0,0,0,0,0.003,1.482857,0,0,0,0.2028571,0,0,0,0,0,0.2042857,0
0,0,0,0,0,0,0.08136084,0.1546656,1.202903,0,0.03705265,0,0.001456273,0,0,0,0.1895532,0,0.07024336,0,0,0.09540518,0.00513109,0,0,0,0.06351563,0,0.2248094,0
0,0,0,0,0.02363636,2.727273e-4,0,0.5,0,0,0.1890909,0,0.01636364,0,0,0,0,0,1.818182e-4,0.03090909,0,0.2909091,0,0,0,0,0,0,0.2309091,0
0,0,0,0,0.2360992,0,0,0.2900448,0,0,0.008048444,0,0,0,0.7085909,0,0.03424483,0.006424073,0.01166533,2.885087e-5,0,0.05591251,0.02463109,0,0,0,0.02341905,0.002212121,0.08378378,0
0,0,0,0,0,0.007076923,0,0,0,0,0.1230769,0,7.692308e-5,0,0,0,0,7.692308e-4,0.02769231,0.1169231,0,0,0,0,0,0,0,0,0.2784615,0
0.04235294,0.2723529,0,0,0,0.05647059,0,0.03705882,0.2011765,0.02352941,0.01411765,0,0.2182353,0,0,0.24,0,0.2005882,0.002588235,0.8076471,0,0,0,0,0,0.6684706,0,0.2448235,0,0
0,0,0,0,0,0,0,0,0,0,0.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32125,0
0,0,0,0,0,0,0,0,0,0,0.3860315,0,0,0,0,0,0.1125642,0,8.757375e-4,0,0,0,0.01692748,0,0,0,0.02344717,0,0.006410256,0
0.07272727,0.8454545,0,0.2636364,0.1181818,0,0,0,0,0,0,0.3272727,1.554545,0,0,0,0,0,0,0,0,0,0,0,0.2090909,0,0,0.2272727,0,0.2545455
0,0,0,0,0,0,0.01924785,0,0,0,0.2636824,0,0,0,0,0,0.03354422,0,0.0038214,0,0,0,0,0,0,0,0.2753594,0,0,0
0.1462423,0,0.0544522,0.04524334,0.4170533,0.01473287,0,0,0,0,0,0.3134712,0.2167601,0,0,0.1073931,0,0,0.004958804,0,0.01,0,0,0.1449731,0.01881931,0.02336848,0,0.03114943,0,0.05961818
0.12,0,0,0.148,0,0.072,0,0,0,0,0,0,0.152,0,0,0,0,0,0,0,0,0,0,0,21.267,12.914,0,0.176,0,0.691
0,0,0,0,0,0.2615385,0,0,0,0,0.2307692,0,0,0,0,0,0,0.2769231,0.5769231,0,0,0,0,0,0,0.007692308,0,0,1.353846,0
0,0,0,0,0.05384615,0.04615385,0,0.03076923,0,0,0.007692308,0,0.03076923,0,0,0,0,0.2076923,0,0,0,0,0,0,0,0.07692308,0,0,0.8538462,0
0,0.377665,0,0,0,0,0,0.2455842,0.1326684,0.4649634,0,0.5040472,0.8090184,0,0,0.09458869,0,0.2248648,0.01435142,0.01354624,0,0,0,0,0,1.793388,0,0.167193,0,0
0,0,0,0,0,0,0,0.05047651,0,0,0.4801012,0,0.001908485,0,0,0,0,0.05044166,0,2.628086,0,0,0,0,0,0,0,0,0.01775468,0
0.132,0,0,0.237,0,0,0,0,0,0,0,0.2705,0.596,0,0,0,0,0,0,0,0.024,0,0,0,0.0245,0.9015,0,0.3385,0,1.4105
0.3093162,0,0,0.07220252,0.5311212,0.007304235,0,0,0,0,0,0.0226942,1.502031,0,0,0,0,0,0.005715339,0,0,0,0,0,0.01371397,0.8524449,0,0.08905556,0,0.07197877
0.2441026,0.5473754,0,0,0.3694118,0,0,0.002068901,0.04491585,0,0,24.63951,0.5151421,0,0,0,0,0,0,0,0,0,0,0,0,0.09829849,0,1.523078,0,0.1234505
0,0,0,0,0,0,0.136867,0,0,0,0.02491185,0,0,2.466236,0,0,0.01278077,0.001070679,0.07812081,0,0,0,0.01325002,0,0,0,0.7715012,0,0.005707806,0
0.3052187,0,0,0,0.05779679,0,0,0,0.04329239,0,0,0.6075929,0.6795612,0,0,0,0,0,2.602811e-4,0,0,0,0,0,1.054724,0,0,0.06456863,0,0.4351476
0.04864721,0,0,0.2182685,1.581116,0.01189398,0,0,0,0,0.001511892,0,0.3373744,0,0,0.00428079,0,0.006107825,0.009803174,4.04907e-4,0,0,2.327771e-4,0.006364268,0,0.6464235,0,0.07911494,0,0.01298058
0,0,0,0,0,0,0,0.3319416,0,0,0.1005059,0,0.02144554,0,0,0,0.01201931,0.001518673,0.8579277,0,0,0.04621554,0,0,0,0,0,0,0.2124186,0
0.13375,0,0.24875,0,0,0.005875,0,0,0,0,0,1.96875,0.02625,0,0,0.33875,0,0,0,0,0.02,0,0,0.11625,0.0069375,0,0,6.25e-5,0,0
0,0,0,0,0,0,0,0.1971429,0,0,0.1914286,0,0,0,0.6657143,0,1.165714,0.008714286,0.006571429,0.02142857,0,0,0,0.03142857,0,0,0.1542857,0,0.02428571,0
0.7823529,0,0,0.04411765,0,0,0,0,0,0,0,0.09823529,0.97,0,0,0,0,0,0,0,0.07647059,0,0,0,0.1988235,0,0,0.03305882,0,0.6809412
0,0,0,0,0,0,0,0,0,0,0.1026667,0,0,0,0.2106667,0,0.036,1.333333e-4,0,0,0,0.178,0.922,0,0,0,0,6.666667e-4,0.9793333,0
0,0,0,0,0,0.04166667,0,0,0,0,0.4711111,0,0,0,0,0,0,0,0.1544444,0.8116667,0,0,0,0,0,0,0,1.111111e-4,0.2444444,0
0.02643875,0.05850456,0,0.06558095,0.3683232,0.007149804,0,0,0,0,0.002373368,0.2311022,1.941579,0,0,0.01349961,0,0,0.03111685,0,0,0,0,0.004509783,0.01038654,0,0,0.2041358,0,0.07755073
0.6093744,0.1282273,0,0.3255556,0,0.01899219,0,0,0,0,0,2.112881,0.4789975,0,0,0,0,0,0,0,0.01448,0,0,0,0.139916,0.66,0,0.2904,0,0.1122222
0.01221053,0.4505263,1.211053,0,0.2373684,0.03947368,0,0.9536842,2.336316,0.09331579,0,21.95842,0.03736842,0,0,1.439474,0,0,0,0.2773684,0,0,0,0.2942105,0,0,0,0.05842105,0,0
0,0.041587,0,0,0.02738182,0,0,0.003880191,0,0.01806828,1.596206,0,0.0544378,0,0,0,0,0.0646676,0.03871681,0.01502698,0,0.1588722,0,0,0,0.002892562,0,0.02438333,0.00968815,0
0,0,0,0,0.06366061,0.009699551,0,0.02139778,0,0.004551762,0.04547499,0,0.1803173,0,0,0,0,0.05702774,0.005125369,0.009139956,0,0,0,0,0,0,0,0.01073333,0.1098267,0
0.04679487,0,0,0,1.676591,0.03038502,0,0.004453143,1.05744,0,0,0.4398506,0.02512072,0,0,0,0,0.1238377,0,0,0,0,0,0,0,0,0,0.05833333,0,0
0,0,0,0,0,0,0,0.03571429,0,0,0.1271429,0,0.002857143,0,2.728571,0,1.064286,0,0.0035,0,0,0,0.06571429,0,0,0,0.1228571,0,0.003071429,0
0,0,0,0,0.04210526,0,0,1.026316,3.515789,0,0.3736842,0,0,0,0,0,0,0,0.005263158,0,0,0.2789474,0,0.01578947,0,0,0,0,0,0
1.093181,0,0.1333802,0.152526,0.01513805,0.0103567,0,0,0,0,0,0.1294928,0.003415004,0,0,0.02204045,0,0,0,0,0.1370741,0,0,0,0.2647946,2.103581,0,0.03062963,0,0
0,0,0.3111111,0.1144444,0.2822222,0,0,0,0,0,0,0,0.1822222,0,0,0,0,0,0,0,0.003277778,0,0,0,0.1544444,5.71,0,0.1244444,0,0
0,0,0,0,0,0.05714286,0,0.1,0,0,2.971429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.004140052,0,0,0,0,0.4322653,0,0,0.126,0,0,0.02140744,0,1.382743e-4,0,0,0,0.4704408,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.04877657,0,0,2.852024,0,0,0,0,0,0,0,0.004009956,0.001057865,0,0,0.01258055,0,0,0,0,0,0.02480942,0
0,0,0,0,0.06,0.13,0,0,0,0,9.62,0,0.02,0,0,0,0,0,1.91,0.02,0,0,0,0,0,0.07,0,0.02,0.17,0
0,0,0,0,0,0,2.463552,0.01044576,0,0,0.01634006,0,0,2.09505,0.09448276,0,0.1850569,7.534587e-4,0.3919934,0,0,0.01980814,0.006411952,0,0,0,0.01254384,0,0.08416374,0
2.4,0,0.6442105,0.06842105,0,0,0,0,0,0,0,0,0.08026316,0,0,0,0,0,0,0,0,0,0,0,1.464211,0.7421053,0,0.1576316,0,0
0.2714286,0,1.271429,0.475,0,0.04642857,0,0,0,0,0,0.003571429,0.1071429,0,0,0,0,0,0.09285714,0,0,0,0,0,1.289286,7.242857,0,0.25,0,0.3464286
0,0,0,0,0,0,0,1.421429,0.4671429,0,0.01428571,0,0.01142857,0,0,0,1.1,0,0.01142857,0,0,0,0,0.02142857,0,0,0.07142857,0,0.05142857,0
0.05904762,0,1.89619,0.0647619,0.07333333,0.0247619,0,0,0,0,0.00252381,0.753,0.06890476,0,0,0.02761905,0,0.006,0,0,0.04380952,0,0,0,0.00952381,1.661905,0,0.00952381,0,0.1714286
0,0.1399754,0,0,0.02330909,0.004364798,0,0.2792659,0,0,0.3835582,0,0.01522189,0,0,0.002345724,0.08829986,0.136239,1.659292e-4,0.1028404,0,0,0.02735502,0,0,0.08165289,0,0.005433333,0,0
0,0,0,0,0.005421488,0.02748564,0,0,0,0,1.725433,0,0,0,0,0,0,0.006931237,0.09402655,0,0,0,0,0,0,0,0,0,0.02041202,0
0,0,0,0,0,0.007861549,0,0,0,0,0.07841484,0,0,0,0,0,0,0.006580124,0.02408101,0.004394209,0,0,0.005003895,0,0,0,0,0,0.09326723,0
0,0,0,0,0,0.0039,0,8e-4,0,0,0.03,0,0,0,0,0,0,0.12,0.168,0.076,0,0,0,0,0,0,0,0,1.042,0
0.1839072,0,0,0.1104075,0,0,0,0,0,0,0,3.279894,0.8536609,0,0,0,0,0,3.687316e-4,0,0,0,0,0,0.5100556,1.500079,0,0.3201905,0,0.4001551
0.1066667,0,0,0,0.1,0.04,0,0,0,0,0,0,0.6933333,0,0,0,0,0,0.02,0.2933333,0,0,0,0.02,0,0.84,0,0.006666667,0,0.01333333
0.006666667,0,0.5361905,0.01142857,0,0,0,0,0,0,0,0.3104762,0.03333333,0,0,0.02666667,0,0,0,0,0.3914286,0,0,0.01809524,3.584762,0,0,0,0,0.6409524
0.6314835,0.01369649,0,0.1302347,0.03766234,0,0,0,0,0,0,0.007099683,0.9189058,0,0,0.003183482,0,0,0,0.01719409,0,0,0,0,0.3057155,0.3056966,0,0.1025595,0,0.04426656
1.084211,0,0.2105263,0,0,0.07894737,0,0.03157895,0.1,0.1631579,0.01052632,0.5210526,0.02631579,0,0,0.05263158,0,0,0.1789474,0,0,0,0,0.1315789,0,0.03684211,0,0.08947368,0,0.01578947
0,0.1496517,0.4507516,0,0.04831818,0.002572747,0,0.02270536,0.461879,0,0,2.895945,3.59278e-4,0,0,0.003902021,0,0,0,0.04244684,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.965,0,0.05333333,0.2533333,0,0.1885,0,0,2.5e-4,0,2.391667,0,0.03833333,0,0,0.009916667,0,0,0,0,8.333333e-5,0.2016667,0
0.01578947,0,0,0,0.07894737,0,0,0,0,0,0,0.2842105,0.4736842,0,0,0,0,0,0.01052632,0,0,0,0,0,0,2.542105,0,0.03157895,0,0.9052632
0.0969475,0,0.03511151,0,0.1011255,0.001993984,0,0,0.01399658,0,0,1.597365,0.6474066,0,0,0,0,0,0,0,0,0,0,0,0.016232860000000002,0,0,0.08412698,0,0.1673965
0,0,0,0,0,0,0,0.1149308,0,0,0.2306071,0,4.253851e-4,0,0,0,0.585007,0.001557415,0.08545354,0.01777214,0,0.1383459,3.988954e-4,0,0,0,0.2587231,0,0,0
0,0,0,0,0,0,0.2304348,0,0,0,0.004347826,0,0,1.991304,0.03043478,0,0.03043478,0,0.004347826,0,0,0,0,0,0,0,0.2478261,0,0,0
0,0,0,0,0,0.01079793,0,0.10053,0,0,0.3201638,0,0.08721217,0,0,0,0,0.04649,2.027497,0.480301,0,0,0,0,0,0.006021251,0,0,1.47823,0
0,0,0,0,0,0,0.0970684,0.01622839,0,0,0.07104491,0,0,0.003983539,0.2792593,0,0.03977027,0,0.03908555,0,0,0.03219159,0.03894628,0,0,0,0.2691028,0,0.006421806,0
0.3704,0,5.2e-4,0,0.0552,0,0,0.7512,0,0.0616,0,0,0.04496,0,0,0,0,0.12,2e-4,0,0,0,0,0.1952,0,2.7416,0,0.12768,0,0.0376
0,0,0,0,0,0,0,0,0,0.1,0.2857143,0,0,0,0,0,0,0,0,0.2142857,0,0,0,0.1285714,0,0,0,0,0,0
0,0,0.2785714,0,0.3428571,0.003571429,0,0,0,0,0,0.3535714,0.03214286,0,0,0.08928571,0,0,0,0,0.1107143,0,0,0,0.05357143,0,0,0.01785714,0,0.01428571
0,0,0,0,0.01182405,0,0.9997268,0,0,0,0.03565794,0,0,8.566337,0.4439355,0,0.3315303,9.447969e-4,0.0237475,0,0,0.07043415,0.7377189,0,0,0.009917355,0.1748928,0,0.005552947,0
0.02709744,0.1809997,0,0.01371158,0.7602909,0.01958836,0,0,0.8565041,0,0.001112985,4.531659,0.02711428,0,0,0,0,0.2101534,0,0.001358299,0.01168,0,0,0,0,1.327273,0,0.10732,0,0.001149425
0,0,0,0,0,0,0,0,0,0,0.04466667,0,6.666667e-4,0.294,0,0,0.1526667,0,0.06133333,0,0,0.0068,0.8973333,0,0,0,0.002066667,0,0.3606667,0
0,0,0,0,0,0.01111111,0,0.1333333,0.4666667,0.08888889,0.3777778,0,0.02222222,0,0,0,0,0.01111111,0.02222222,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.04051948,0,0,0.02957956,0,0,0.04516984,0,0.237493,0,0,0,0,0.08002922,0.07348293,1.133427e-4,0,0,0,0,0,0,0,0.192619,0.0968221,0
0,0,0,0,0.05349216,0,0.1835786,0.05689616,0,0,0.006541839,0,0,0.04484291,0.1413793,0,0.08697193,3.206207e-5,0.002498474,0,0,0,0.2559808,0.01120772,0,0,0.1780457,0,0.02060363,0
0,0,0,0,0,0,0,0.2026667,0.03066667,0.03066667,0.2906667,0,0.003,0,0.4986667,0,1.048,0.036,0,0.01066667,0,0,0.003333333,0.08,0,0,0.076,6.666667e-5,0,0
0,0,0,0,0.08051948,0.007604177,0,0.01126455,0,0,2.764996,0,0.005748448,0,0,0,0,0.05379558,0.00545196,0,0,0,0,0,0,0.3659976,0,0,0.1930502,0
0,0,0,0,0.02136364,6.653655e-4,0,0,0,0,2.706261,0,0.0102035,0,0,0,0,0.02304161,3.379045,0,0,0,0,0,0,0,0,0.00725,0.06886694,0
0.15125,0,0.46375,0.0011875,0,0.09875,0,0,0,0,0,0.255,0.08875,0,0,0,0,0,0,0,0.46375,0,0,0,21.82656,0,0,0.04375,0,0
0,0,0,0,0,0,0,0.11125,0,0,0.033125,0,0.041875,0,0.171875,0,0,0.096875,0,0.39125,0,0,0.13625,0.98,0,2.865625,0.006125,0,0.25875,0
0,0.1080647,0,0,0,0.08694109,0,0,0,0,0.01296374,0,0.09987928,0,0,0,0,0.02963738,0.002246958,1.388448e-4,0,0,0,0,0,41.18853,0,0.3904167,0.002079002,0
0,0.01693526,0,0,0,0.05961675,0,0.01179941,0,0,0.4227656,0,0.07373343,0,0,0,0,0.008182241,0.02839233,7.193484e-4,0,0,0,0,0,25.32011,0,0.009177778,0.05017325,0
0,0,0,0,0,0,0.1446254,0,0,0,0.01019709,0,0,1.635694,0,0,0.01061128,0,0.08581651,0,0,0.03016917,6.903958e-4,0,0,0,0.001345583,0,0.001052495,0
0,0,0,0,0.2556,0.006493967,0,0,0,0,0.004932546,0,0,0,0,0,0,0.1460716,0,0,0,0,0,0,0,0.08966942,0,0.0028,0.01638254,0
0.008119658,0,0,0.04210993,0.1009091,0,0,0,0,0,0,0,0.1760941,0,0,0,0,0,0.002120206,0,0.01166667,0,0,0,1.081374,0.8202479,0,0.2411111,0,0.1051644
0,0,0,0,0,0,0,0.07111111,0,0,0.08444444,0,0,0,0,0,0,0.07333333,0.3666667,0.002222222,0,0,0,0,0,0,0,0,1.18,0
0.3652941,0,0.3411765,0.005823529,0.07411765,0,0,0,0,0,0,1.235294,0.37,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.03176471,0,0.06823529
0,0,0,0,0,0.03914123,0,0.4779385,0.5071297,0,0.8302698,0,0.002092435,0,0.55425,0.002201371,0,0.012808,0.2949392,0,0,0.2957895,0.01115373,0,0,5.401405,0,4.5e-4,0,0
0,0,0,0,0,0.03529412,0,0,0,0,0.1588235,0,0.001529412,0,0,0,0,0.04941176,0.005176471,0.1047059,0,0,0,0,0,0,0,0,0.5870588,0
0,0,0,0,0,0,2.369789,0,0,0,0,0,0,10.03132,0.04631579,0,0.1273684,0,0,0,0,0,0.1194737,0,0,0,0.05684211,0,0.09052632,0
0,0.04818182,0,0,0.006363636,0.007272727,0,1.082727,1.203636,0,0.006772727,0,0.003363636,0,0.2854545,0.002363636,0.2127273,0.02,0.002272727,0.01,0,0.3236364,3.636364e-4,0.2881818,0,2.582727,0,0.006454545,0,0
0,0,0,0,0.028125,0,0,0.86125,0,0,0,0,0.133125,0,0,0,0,0.39,0.008125,0.33375,0,0,0,0,0,0.23,0,0.016875,0.194375,0
